,id,season,stage,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,outcome
804,2533,2010/2011,13,2010-11-13 00:00:00,13,14,0,0,1.91,3.4,4.2,1.9,3.3,3.7,1.91,3.4,4.0,2.2,3.67,3.64,1.91,3.3,4.2,2.0,3.4,4.33,0
805,2534,2010/2011,13,2010-11-13 00:00:00,18,23,0,0,1.4,4.5,8.5,1.4,4.1,7.0,1.4,4.5,8.0,2.2,3.67,3.64,1.44,4.33,7.0,1.4,4.6,9.0,0
806,2535,2010/2011,13,2010-11-13 00:00:00,21,8,2,3,2.4,3.1,3.2,2.4,3.2,2.7,2.4,3.3,2.9,2.2,3.67,3.64,2.4,3.2,3.0,2.4,3.3,3.2,-1
807,2536,2010/2011,13,2010-11-13 00:00:00,11,12,2,0,3.75,3.25,2.1,3.7,3.3,1.9,3.75,3.4,2.0,2.2,3.67,3.64,3.6,3.1,2.15,4.0,3.4,2.05,1
808,2537,2010/2011,13,2010-11-13 00:00:00,20,16,1,0,2.5,3.25,2.88,2.3,3.2,2.8,2.4,3.3,2.88,2.2,3.67,3.64,2.6,3.25,2.7,2.5,3.3,3.0,1
809,2538,2010/2011,13,2010-11-14 00:00:00,10,3,0,3,1.22,5.75,15.0,1.22,5.3,11.0,1.2,6.5,13.0,2.2,3.67,3.64,1.22,5.5,15.0,1.22,6.5,17.0,-1
810,2539,2010/2011,14,2010-11-20 00:00:00,1,20,2,0,1.22,6.0,15.0,1.22,5.3,11.0,1.22,6.0,13.0,2.2,3.67,3.64,1.22,5.5,15.0,1.22,6.5,17.0,1
811,2540,2010/2011,14,2010-11-20 00:00:00,2,15,2,3,1.62,4.0,5.5,1.7,3.5,4.4,1.67,3.75,5.0,2.2,3.67,3.64,1.62,4.0,5.0,1.67,4.2,5.5,-1
812,2541,2010/2011,14,2010-11-20 00:00:00,12,4,3,0,1.57,3.8,6.5,1.55,3.7,5.4,1.53,3.75,6.5,2.2,3.67,3.64,1.57,3.6,6.5,1.57,4.0,7.0,1
813,2542,2010/2011,14,2010-11-22 00:00:00,3,6,2,2,2.6,3.2,2.8,2.4,3.2,2.7,2.4,3.25,2.88,2.2,3.67,3.64,2.62,3.1,2.8,2.62,3.3,2.88,0
814,2543,2010/2011,14,2010-11-21 00:00:00,19,5,2,0,2.3,3.25,3.25,2.4,3.2,2.7,2.38,3.25,3.0,2.2,3.67,3.64,2.3,3.1,3.2,2.38,3.3,3.3,1
815,2544,2010/2011,14,2010-11-21 00:00:00,14,18,1,4,3.2,3.1,2.4,2.9,3.1,2.3,2.88,3.25,2.4,2.2,3.67,3.64,3.0,3.25,2.38,3.25,3.25,2.4,-1
816,2545,2010/2011,14,2010-11-20 00:00:00,23,10,1,0,5.0,3.6,1.73,4.4,3.5,1.7,5.5,3.75,1.62,2.2,3.67,3.64,4.4,3.6,1.8,5.25,3.6,1.75,1
817,2546,2010/2011,14,2010-11-20 00:00:00,8,13,5,1,2.1,3.3,3.6,2.1,3.2,3.2,2.1,3.3,3.5,2.2,3.67,3.64,2.1,3.5,3.25,2.15,3.4,3.75,1
818,2547,2010/2011,14,2010-11-20 00:00:00,16,11,0,3,2.2,3.2,3.5,2.2,3.2,3.0,2.2,3.3,3.3,2.2,3.67,3.64,2.05,3.3,3.6,2.25,3.3,3.6,-1
819,2548,2010/2011,14,2010-11-20 00:00:00,24,21,2,1,2.5,3.3,2.88,2.3,3.2,2.8,2.3,3.4,3.0,2.2,3.67,3.64,2.4,3.4,2.8,2.5,3.4,2.88,1
820,2549,2010/2011,15,2010-11-27 00:00:00,1,19,7,1,1.25,5.5,13.0,1.2,5.5,12.0,1.29,5.5,10.0,2.2,3.67,3.64,1.3,5.0,11.0,1.29,6.0,13.0,1
821,2550,2010/2011,15,2010-11-28 00:00:00,15,12,2,1,2.0,3.4,3.8,2.1,3.2,3.2,2.1,3.3,3.5,2.2,3.67,3.64,2.0,3.2,4.0,2.1,3.4,3.8,1
822,2551,2010/2011,15,2010-11-27 00:00:00,4,20,3,1,2.0,3.5,3.75,2.0,3.2,3.4,2.0,3.4,3.75,2.2,3.67,3.64,2.1,3.3,3.5,2.05,3.4,4.0,1
823,2552,2010/2011,15,2010-11-27 00:00:00,5,2,2,4,3.4,3.3,2.2,3.3,3.3,2.0,3.3,3.3,2.2,2.2,3.67,3.64,3.5,3.3,2.1,3.6,3.4,2.2,-1
824,2553,2010/2011,15,2010-11-27 00:00:00,6,16,1,4,1.57,3.8,6.5,1.6,3.6,5.0,1.57,3.75,6.0,2.2,3.67,3.64,1.62,3.6,6.0,1.57,4.0,6.5,-1
825,2554,2010/2011,15,2010-11-28 00:00:00,13,10,1,1,5.0,3.6,1.73,4.6,3.5,1.65,5.5,3.75,1.62,2.2,3.67,3.64,5.0,3.3,1.8,5.25,3.75,1.73,0
826,2555,2010/2011,15,2010-11-27 00:00:00,21,3,3,2,2.6,3.2,2.8,2.4,3.2,2.7,2.62,3.3,2.62,2.2,3.67,3.64,2.5,3.1,2.9,2.62,3.3,2.88,1
827,2556,2010/2011,15,2010-11-27 00:00:00,14,23,1,1,2.0,3.3,4.0,2.0,3.2,3.4,2.1,3.3,3.5,2.2,3.67,3.64,2.1,3.1,3.8,2.0,3.3,4.0,0
828,2557,2010/2011,15,2010-11-27 00:00:00,8,24,2,2,1.57,4.2,5.5,1.65,3.5,4.6,1.62,3.75,5.5,2.2,3.67,3.64,1.62,3.6,6.0,1.57,4.2,6.0,0
829,2558,2010/2011,15,2010-11-27 00:00:00,11,18,1,1,3.4,3.25,2.2,2.8,3.2,2.3,3.3,3.3,2.2,2.2,3.67,3.64,3.75,3.1,2.1,3.5,3.3,2.2,0
830,2559,2010/2011,16,2010-12-04 00:00:00,2,14,2,1,1.29,5.25,12.0,1.25,5.0,10.0,1.29,5.0,11.0,2.2,3.67,3.64,1.3,5.0,11.0,1.29,5.5,13.0,1
831,2560,2010/2011,16,2010-12-06 00:00:00,12,5,3,0,1.62,3.75,6.0,1.55,3.7,5.4,1.62,3.75,5.5,2.2,3.67,3.64,1.62,3.6,6.0,1.62,3.6,5.5,1
832,2561,2010/2011,16,2010-12-05 00:00:00,3,4,1,0,1.83,3.5,4.5,1.9,3.3,3.7,1.91,3.4,4.0,2.2,3.67,3.64,1.83,3.5,4.33,1.83,3.3,4.4,1
833,2562,2010/2011,16,2010-12-04 00:00:00,18,8,1,0,1.53,4.0,6.5,1.55,3.7,5.4,1.53,4.0,6.0,2.2,3.67,3.64,1.57,3.6,6.5,1.5,4.0,6.5,1
834,2563,2010/2011,16,2010-12-04 00:00:00,19,21,3,0,1.73,3.6,5.0,1.7,3.5,4.4,1.8,3.5,4.5,2.2,3.67,3.64,1.8,3.6,4.33,1.75,3.75,5.0,1
835,2564,2010/2011,16,2010-12-04 00:00:00,23,15,1,1,3.5,3.4,2.1,3.0,3.2,2.2,3.5,3.3,2.1,2.2,3.67,3.64,3.3,3.4,2.15,3.75,3.5,2.1,0
836,2565,2010/2011,16,2010-12-05 00:00:00,16,13,3,1,2.25,3.3,3.25,2.2,3.2,3.0,2.25,3.3,3.2,2.2,3.67,3.64,2.3,3.3,3.1,2.15,3.2,3.3,1
837,2566,2010/2011,16,2011-01-25 00:00:00,24,1,2,3,8.0,5.0,1.36,7.0,4.1,1.4,8.0,5.0,1.36,2.2,3.67,3.64,9.0,4.5,1.36,10.0,5.0,1.36,-1
838,2567,2010/2011,16,2010-12-04 00:00:00,20,11,2,2,2.75,3.2,2.63,2.3,3.2,2.8,2.5,3.3,2.8,2.2,3.67,3.64,2.7,3.1,2.7,2.62,3.1,2.6,0
839,2568,2010/2011,16,2010-12-04 00:00:00,10,6,1,1,1.36,4.75,9.0,1.35,4.5,7.3,1.36,5.0,7.5,2.2,3.67,3.64,1.4,4.2,9.0,1.36,4.6,8.0,0
840,2569,2010/2011,17,2010-12-13 00:00:00,1,2,1,0,2.0,3.4,3.8,1.85,3.3,3.9,2.0,3.4,3.75,2.2,3.67,3.64,2.0,3.4,3.75,2.0,3.5,4.2,1
841,2570,2010/2011,17,2010-12-12 00:00:00,15,10,1,1,2.8,3.25,2.6,2.8,3.2,2.3,2.8,3.3,2.5,2.2,3.67,3.64,2.88,3.3,2.4,2.88,3.4,2.6,0
842,2571,2010/2011,17,2010-12-11 00:00:00,4,18,1,3,4.5,3.6,1.8,4.0,3.4,1.8,4.33,3.5,1.83,2.2,3.67,3.64,4.33,3.5,1.83,4.5,3.6,1.85,-1
843,2572,2010/2011,17,2010-12-11 00:00:00,5,16,2,1,2.1,3.3,3.6,1.9,3.3,3.7,2.0,3.4,3.75,2.2,3.67,3.64,2.05,3.4,3.5,2.15,3.4,3.75,1
844,2573,2010/2011,17,2010-12-11 00:00:00,6,20,0,0,1.4,4.5,9.0,1.45,3.9,6.5,1.44,4.33,7.0,2.2,3.67,3.64,1.44,4.2,7.5,1.44,4.5,9.0,0
845,2574,2010/2011,17,2010-12-11 00:00:00,13,12,3,1,3.8,3.4,2.0,3.0,3.2,2.2,3.75,3.4,2.0,2.2,3.67,3.64,3.5,3.25,2.1,3.75,3.5,2.1,1
846,2575,2010/2011,17,2010-12-12 00:00:00,21,23,1,0,2.4,3.25,3.0,2.5,3.2,2.6,2.38,3.25,3.0,2.2,3.67,3.64,2.4,3.2,3.0,2.4,3.25,3.25,1
847,2576,2010/2011,17,2010-12-11 00:00:00,14,3,0,0,2.2,3.25,3.4,2.2,3.2,3.0,2.25,3.25,3.25,2.2,3.67,3.64,2.2,3.2,3.4,2.2,3.25,3.75,0
848,2577,2010/2011,17,2010-12-12 00:00:00,8,19,2,1,2.0,3.3,4.0,2.0,3.2,3.4,2.1,3.3,3.5,2.2,3.67,3.64,2.1,3.3,3.5,2.05,3.4,4.0,1
849,2578,2010/2011,17,2010-12-11 00:00:00,11,24,0,1,1.62,4.0,5.5,1.6,3.6,5.0,1.62,3.75,5.5,2.2,3.67,3.64,1.62,3.75,5.5,1.62,4.0,6.0,-1
850,2579,2010/2011,18,2011-02-23 00:00:00,2,11,1,0,1.3,5.25,10.0,1.27,5.0,9.0,1.25,5.5,12.0,2.2,3.67,3.64,1.3,5.0,11.0,1.3,5.5,12.0,1
851,2580,2010/2011,18,2011-01-26 00:00:00,12,14,1,0,1.53,3.8,7.0,1.55,3.7,5.4,1.57,3.6,6.5,2.2,3.67,3.64,1.57,3.8,6.0,1.53,4.0,7.0,1
852,2581,2010/2011,18,2010-12-18 00:00:00,3,8,1,0,2.2,3.2,3.5,2.2,3.2,3.0,2.2,3.3,3.3,2.2,3.67,3.64,2.2,3.2,3.4,2.15,3.3,3.75,1
853,2582,2010/2011,18,2010-12-20 00:00:00,18,6,1,2,1.73,3.6,5.0,1.6,3.6,5.0,1.73,3.5,5.0,2.2,3.67,3.64,1.75,3.5,4.8,1.73,3.8,5.5,-1
854,2583,2010/2011,18,2010-12-18 00:00:00,19,4,1,1,1.8,3.6,4.5,1.8,3.4,4.0,1.8,3.5,4.5,2.2,3.67,3.64,1.83,3.4,4.5,1.8,3.75,4.75,0
855,2584,2010/2011,18,2011-02-15 00:00:00,23,13,0,2,2.6,3.2,2.8,2.4,3.2,2.7,2.38,3.25,3.0,2.2,3.67,3.64,2.5,3.1,2.9,2.6,3.3,2.88,-1
856,2585,2010/2011,18,2011-02-20 00:00:00,16,21,1,1,1.85,3.4,4.5,1.9,3.3,3.7,1.91,3.25,4.33,2.2,3.67,3.64,1.91,3.2,4.5,1.85,3.5,4.6,0
857,2586,2010/2011,18,2011-02-22 00:00:00,24,15,3,1,4.0,3.6,1.91,4.0,3.4,1.8,4.5,3.75,1.73,2.2,3.67,3.64,4.0,3.75,1.85,4.4,3.75,1.85,1
858,2587,2010/2011,18,2011-01-25 00:00:00,20,5,1,2,3.2,3.25,2.3,2.7,3.2,2.4,3.1,3.3,2.3,2.2,3.67,3.64,3.1,3.2,2.3,3.3,3.3,2.38,-1
859,2588,2010/2011,18,2011-03-01 00:00:00,10,1,2,1,2.2,3.2,3.6,2.2,3.1,3.1,2.2,3.3,3.3,2.2,3.67,3.64,2.2,3.25,3.3,2.25,3.3,3.75,1
860,2589,2010/2011,19,2010-12-26 00:00:00,1,3,2,0,1.29,5.5,11.0,1.25,5.0,10.0,1.25,5.5,12.0,2.2,3.67,3.64,1.29,5.0,11.0,1.25,5.5,15.0,1
861,2590,2010/2011,19,2010-12-27 00:00:00,2,10,3,1,2.63,3.2,2.75,2.4,3.2,2.7,2.5,3.3,2.8,2.2,3.67,3.64,2.6,3.1,2.8,2.62,3.3,2.88,1
862,2591,2010/2011,19,2010-12-26 00:00:00,5,15,1,2,3.2,3.3,2.3,2.7,3.2,2.4,3.0,3.25,2.38,2.2,3.67,3.64,3.1,3.25,2.3,3.2,3.4,2.38,-1
863,2592,2010/2011,19,2011-03-09 00:00:00,6,23,1,1,1.53,4.0,6.5,1.6,3.6,5.0,1.57,3.75,6.0,2.2,3.67,3.64,1.57,3.6,6.5,1.53,4.0,7.0,0
864,2593,2010/2011,19,2010-12-26 00:00:00,13,18,1,3,3.25,3.25,2.25,3.1,3.3,2.1,3.4,3.4,2.1,2.2,3.67,3.64,3.1,3.2,2.3,3.4,3.3,2.3,-1
865,2594,2010/2011,19,2010-12-26 00:00:00,21,20,1,2,2.1,3.3,3.6,2.0,3.3,3.3,2.1,3.3,3.5,2.2,3.67,3.64,2.15,3.1,3.6,2.1,3.3,4.0,-1
866,2595,2010/2011,19,2010-12-26 00:00:00,19,11,0,2,2.3,3.2,3.2,2.0,3.2,3.4,2.2,3.2,3.4,2.2,3.67,3.64,2.3,3.2,3.1,2.38,3.3,3.3,-1
867,2596,2010/2011,19,2010-12-26 00:00:00,14,4,1,3,1.91,3.4,4.2,2.0,3.2,3.4,2.0,3.4,3.75,2.2,3.67,3.64,1.95,3.2,4.2,1.91,3.4,4.5,-1
868,2597,2010/2011,19,2010-12-26 00:00:00,8,16,2,0,2.1,3.25,3.75,1.9,3.3,3.7,2.0,3.4,3.75,2.2,3.67,3.64,2.1,3.3,3.5,2.1,3.4,3.8,1
869,2598,2010/2011,19,2011-01-12 00:00:00,24,12,2,1,3.8,3.75,1.91,3.7,3.3,1.9,4.0,3.4,1.91,2.2,3.67,3.64,3.8,3.6,1.91,4.0,3.75,1.91,1
870,2599,2010/2011,2,2010-08-21 00:00:00,2,24,6,0,1.17,7.0,19.0,1.17,5.8,13.0,1.17,7.0,15.0,2.2,3.67,3.64,1.17,7.0,17.0,1.18,7.0,17.0,1
871,2600,2010/2011,2,2010-08-21 00:00:00,4,8,1,3,2.25,3.3,3.25,2.2,3.3,2.9,2.2,3.25,3.25,2.2,3.67,3.64,2.25,3.2,3.3,2.3,3.25,3.3,-1
872,2601,2010/2011,2,2010-08-21 00:00:00,6,21,1,1,1.5,4.0,7.0,1.5,3.8,5.7,1.53,3.75,7.0,2.2,3.67,3.64,1.5,3.75,7.5,1.53,3.8,8.0,0
873,2602,2010/2011,2,2010-08-22 00:00:00,13,5,6,0,3.2,3.25,2.3,2.8,3.2,2.3,2.88,3.4,2.38,2.2,3.67,3.64,3.1,3.1,2.4,3.0,3.3,2.4,1
874,2603,2010/2011,2,2010-08-23 00:00:00,18,12,3,0,2.38,3.25,3.1,2.4,3.2,2.7,2.38,3.25,3.0,2.2,3.67,3.64,2.4,3.1,3.1,2.38,3.2,3.2,1
875,2604,2010/2011,2,2010-08-22 00:00:00,14,1,2,2,6.0,4.0,1.57,5.4,3.7,1.55,5.5,3.75,1.62,2.2,3.67,3.64,6.0,3.6,1.62,6.0,3.8,1.62,0
876,2605,2010/2011,2,2010-08-21 00:00:00,23,19,2,1,2.2,3.25,3.4,2.3,3.2,2.8,2.2,3.3,3.3,2.2,3.67,3.64,2.3,3.2,3.1,2.3,3.25,3.3,1
877,2606,2010/2011,2,2010-08-21 00:00:00,16,3,1,0,2.5,3.25,2.88,2.4,3.2,2.7,2.5,3.2,2.88,2.2,3.67,3.64,2.5,3.1,2.9,2.4,3.25,3.0,1
878,2607,2010/2011,2,2010-08-21 00:00:00,11,15,1,2,3.4,3.3,2.2,3.2,3.2,2.1,3.6,3.25,2.1,2.2,3.67,3.64,3.3,3.2,2.25,3.4,3.2,2.25,-1
879,2608,2010/2011,2,2010-08-21 00:00:00,20,10,0,6,15.0,6.0,1.22,9.0,4.9,1.28,12.0,5.5,1.25,2.2,3.67,3.64,12.0,5.5,1.25,15.0,6.0,1.22,-1
880,2609,2010/2011,20,2010-12-29 00:00:00,12,21,0,1,1.33,5.0,10.0,1.33,4.6,7.8,1.29,5.5,10.0,2.2,3.67,3.64,1.33,4.5,11.0,1.33,5.25,11.0,-1
881,2610,2010/2011,20,2010-12-28 00:00:00,3,24,0,2,1.62,3.75,6.0,1.7,3.5,4.4,1.62,3.75,5.5,2.2,3.67,3.64,1.62,3.75,5.5,1.62,4.0,6.0,-1
882,2611,2010/2011,20,2010-12-28 00:00:00,15,13,2,0,1.53,4.0,6.5,1.57,3.7,5.4,1.5,4.0,7.0,2.2,3.67,3.64,1.53,3.8,6.5,1.53,4.4,7.0,1
883,2612,2010/2011,20,2010-12-28 00:00:00,4,6,1,1,3.4,3.2,2.25,2.7,3.2,2.4,3.0,3.3,2.3,2.2,3.67,3.64,3.2,3.2,2.25,3.5,3.3,2.25,0
884,2613,2010/2011,20,2010-12-28 00:00:00,18,5,4,0,1.44,4.2,8.0,1.5,3.8,5.7,1.5,4.0,7.0,2.2,3.67,3.64,1.44,4.2,7.5,1.44,4.4,8.5,1
885,2614,2010/2011,20,2010-12-28 00:00:00,23,1,1,1,6.5,4.33,1.5,5.4,3.7,1.55,6.5,3.75,1.53,2.2,3.67,3.64,6.5,3.8,1.53,7.5,4.2,1.5,0
886,2615,2010/2011,20,2010-12-28 00:00:00,16,19,1,3,1.83,3.5,4.5,1.9,3.3,3.7,1.91,3.4,4.0,2.2,3.67,3.64,1.91,3.3,4.2,1.83,3.6,4.75,-1
887,2616,2010/2011,20,2010-12-28 00:00:00,11,14,0,2,1.83,3.4,4.75,1.9,3.3,3.7,1.83,3.5,4.33,2.2,3.67,3.64,1.91,3.3,4.2,1.85,3.4,4.75,-1
888,2617,2010/2011,20,2010-12-29 00:00:00,20,2,2,2,6.5,4.2,1.5,5.4,3.7,1.55,7.0,4.33,1.44,2.2,3.67,3.64,6.5,3.8,1.53,7.5,4.33,1.5,0
889,2618,2010/2011,20,2010-12-29 00:00:00,10,8,1,0,1.29,5.5,11.0,1.27,5.0,9.0,1.3,5.0,10.0,2.2,3.67,3.64,1.29,5.0,11.0,1.33,5.5,11.0,1
890,2619,2010/2011,21,2011-01-01 00:00:00,12,8,2,1,1.7,3.75,5.0,1.6,3.6,5.0,1.67,3.75,5.0,2.2,3.67,3.64,1.73,3.5,5.0,1.73,3.8,5.5,1
891,2620,2010/2011,21,2011-01-01 00:00:00,3,19,3,0,1.83,3.5,4.5,1.9,3.3,3.7,1.83,3.4,4.5,2.2,3.67,3.64,1.85,3.4,4.4,1.91,3.5,4.75,1
892,2621,2010/2011,21,2011-01-01 00:00:00,15,14,1,0,1.4,4.5,8.5,1.45,3.9,6.5,1.4,4.5,8.0,2.2,3.67,3.64,1.44,4.33,7.0,1.44,4.5,8.5,1
893,2622,2010/2011,21,2011-01-01 00:00:00,4,21,2,0,2.0,3.4,3.8,2.0,3.3,3.3,1.91,3.5,3.75,2.2,3.67,3.64,2.0,3.4,3.75,2.05,3.4,4.0,1
894,2623,2010/2011,21,2011-01-01 00:00:00,18,24,1,0,1.29,5.5,10.0,1.35,4.5,7.3,1.29,5.5,10.0,2.2,3.67,3.64,1.3,5.0,11.0,1.3,6.0,11.0,1
895,2624,2010/2011,21,2011-01-01 00:00:00,23,2,0,3,5.5,3.6,1.67,4.4,3.5,1.7,5.5,3.5,1.67,2.2,3.67,3.64,5.0,3.75,1.67,5.5,4.0,1.7,-1
896,2625,2010/2011,21,2011-01-01 00:00:00,16,1,1,2,6.0,4.2,1.53,5.4,3.7,1.55,6.5,3.75,1.53,2.2,3.67,3.64,6.0,4.0,1.53,6.5,4.33,1.57,-1
897,2626,2010/2011,21,2011-01-01 00:00:00,11,6,2,0,2.63,3.2,2.75,2.55,3.1,2.55,2.62,3.3,2.62,2.2,3.67,3.64,2.7,3.1,2.75,2.88,3.25,2.62,1
898,2627,2010/2011,21,2011-01-02 00:00:00,20,13,0,1,2.5,3.2,2.9,2.2,3.2,3.0,2.5,3.3,2.8,2.2,3.67,3.64,2.5,3.25,2.88,2.4,3.3,3.1,-1
899,2628,2010/2011,21,2011-01-02 00:00:00,10,5,3,3,1.25,5.5,13.0,1.3,4.8,8.5,1.25,5.5,12.0,2.2,3.67,3.64,1.25,5.0,15.0,1.25,6.0,15.0,0
900,2629,2010/2011,22,2011-01-04 00:00:00,1,11,2,1,1.25,5.75,12.0,1.25,5.0,10.0,1.25,5.5,12.0,2.2,3.67,3.64,1.29,5.5,10.0,1.3,5.5,13.0,1
901,2630,2010/2011,22,2011-01-05 00:00:00,2,18,0,0,1.91,3.6,4.0,2.0,3.3,3.3,1.91,3.4,4.0,2.2,3.67,3.64,1.91,3.6,3.8,1.95,3.75,4.0,0
902,2631,2010/2011,22,2011-01-05 00:00:00,21,10,1,0,8.0,4.2,1.44,6.5,3.9,1.45,5.5,3.6,1.5,2.2,3.67,3.64,8.5,4.33,1.4,8.5,4.4,1.44,1
903,2632,2010/2011,22,2011-01-05 00:00:00,8,20,1,1,1.73,3.6,5.0,1.75,3.4,4.3,1.62,3.5,4.5,2.2,3.67,3.64,1.7,3.6,5.0,1.73,3.6,5.5,0
904,2633,2010/2011,22,2011-01-04 00:00:00,24,23,1,2,2.3,3.25,3.25,2.2,3.2,3.0,2.2,3.3,3.3,2.2,3.67,3.64,2.38,3.2,3.0,2.38,3.3,3.25,-1
905,2634,2010/2011,22,2011-01-05 00:00:00,5,3,0,1,2.2,3.25,3.4,2.1,3.3,3.1,2.0,3.5,3.0,2.2,3.67,3.64,2.1,3.3,3.5,2.15,3.3,3.75,-1
906,2635,2010/2011,22,2011-01-05 00:00:00,6,15,2,1,2.63,3.25,2.75,2.55,3.2,2.55,2.7,3.25,2.62,2.2,3.67,3.64,2.62,3.25,2.62,2.75,3.3,2.75,1
907,2636,2010/2011,22,2011-01-05 00:00:00,13,4,5,0,1.83,3.6,4.33,1.9,3.3,3.7,1.73,3.4,4.0,2.2,3.67,3.64,1.91,3.5,4.0,1.85,3.6,4.6,1
908,2637,2010/2011,22,2011-01-05 00:00:00,19,12,3,1,3.4,3.25,2.2,3.0,3.2,2.2,2.75,3.25,2.2,2.2,3.67,3.64,3.4,3.3,2.15,3.75,3.3,2.15,1
909,2638,2010/2011,22,2011-01-04 00:00:00,14,16,3,0,2.2,3.25,3.4,2.0,3.3,3.3,2.1,3.3,3.5,2.2,3.67,3.64,2.2,3.2,3.4,2.2,3.3,3.6,1
910,2639,2010/2011,23,2011-01-16 00:00:00,12,6,2,2,2.2,3.2,3.5,2.1,3.2,3.2,2.25,3.25,3.25,2.2,3.67,3.64,2.15,3.25,3.5,2.3,3.3,3.5,0
911,2640,2010/2011,23,2011-01-16 00:00:00,3,13,1,1,2.2,3.25,3.4,2.2,3.2,3.0,2.2,3.3,3.3,2.2,3.67,3.64,2.15,3.25,3.5,2.15,3.3,3.8,0
912,2641,2010/2011,23,2011-01-16 00:00:00,15,1,0,0,2.88,3.3,2.5,3.0,3.2,2.2,3.0,3.25,2.38,2.2,3.67,3.64,2.8,3.3,2.5,2.88,3.3,2.6,0
913,2642,2010/2011,23,2011-01-15 00:00:00,4,2,0,3,6.0,4.0,1.57,5.0,3.6,1.6,6.0,3.75,1.57,2.2,3.67,3.64,5.5,4.0,1.57,6.5,4.2,1.57,-1
914,2643,2010/2011,23,2011-01-15 00:00:00,18,21,4,3,1.33,5.0,10.0,1.27,5.0,9.0,1.3,5.0,11.0,2.2,3.67,3.64,1.35,4.8,9.0,1.33,5.0,12.0,1
915,2644,2010/2011,23,2011-01-16 00:00:00,23,5,1,1,2.4,3.2,3.1,2.5,3.2,2.6,2.5,3.3,2.8,2.2,3.67,3.64,2.5,3.2,2.88,2.5,3.25,3.2,0
916,2645,2010/2011,23,2011-01-15 00:00:00,16,24,3,2,1.8,3.6,4.5,1.85,3.4,3.8,1.73,3.75,4.5,2.2,3.67,3.64,1.73,3.8,4.33,1.8,3.8,4.6,1
917,2646,2010/2011,23,2011-01-15 00:00:00,11,8,2,0,2.1,3.25,3.75,2.1,3.2,3.2,2.1,3.3,3.5,2.2,3.67,3.64,2.15,3.25,3.5,2.1,3.3,4.0,1
918,2647,2010/2011,23,2011-01-15 00:00:00,20,14,1,1,2.5,3.25,2.88,2.4,3.2,2.7,2.5,3.3,2.8,2.2,3.67,3.64,2.5,3.2,2.88,2.62,3.25,2.88,0
919,2648,2010/2011,23,2011-01-15 00:00:00,10,19,2,0,1.29,5.5,11.0,1.3,4.8,8.5,1.29,5.5,10.0,2.2,3.67,3.64,1.29,5.5,10.0,1.29,6.0,13.0,1
920,2649,2010/2011,24,2011-01-22 00:00:00,1,23,5,0,1.2,6.5,15.0,1.23,5.3,11.0,1.2,6.0,15.0,2.2,3.67,3.64,1.22,5.5,15.0,1.2,7.0,17.0,1
921,2650,2010/2011,24,2011-01-22 00:00:00,2,20,3,0,1.2,6.5,15.0,1.23,5.3,11.0,1.2,6.0,15.0,2.2,3.67,3.64,1.22,6.0,13.0,1.2,7.5,17.0,1
922,2651,2010/2011,24,2011-01-22 00:00:00,5,18,1,0,3.5,3.4,2.1,3.3,3.3,2.0,3.75,3.4,2.0,2.2,3.67,3.64,3.4,3.3,2.15,3.75,3.4,2.15,1
923,2652,2010/2011,24,2011-01-22 00:00:00,6,4,2,2,1.5,4.0,7.5,1.6,3.6,5.0,1.53,3.75,6.5,2.2,3.67,3.64,1.53,3.8,6.5,1.5,4.33,7.5,0
924,2653,2010/2011,24,2011-01-22 00:00:00,13,15,1,1,3.5,3.4,2.1,2.9,3.3,2.2,3.2,3.3,2.25,2.2,3.67,3.64,3.4,3.4,2.1,3.6,3.4,2.15,0
925,2654,2010/2011,24,2011-01-22 00:00:00,21,12,0,3,3.4,3.2,2.25,3.1,3.3,2.1,3.25,3.25,2.25,2.2,3.67,3.64,3.2,3.0,2.38,3.4,3.3,2.3,-1
926,2655,2010/2011,24,2011-01-23 00:00:00,19,16,2,0,2.25,3.3,3.25,2.0,3.3,3.3,2.2,3.3,3.3,2.2,3.67,3.64,2.3,3.2,3.2,2.25,3.4,3.4,1
927,2656,2010/2011,24,2011-01-22 00:00:00,14,11,2,0,2.2,3.2,3.5,2.25,3.2,2.9,2.25,3.25,3.25,2.2,3.67,3.64,2.25,3.1,3.4,2.2,3.2,3.75,1
928,2657,2010/2011,24,2011-01-24 00:00:00,8,10,0,4,6.0,3.75,1.62,5.0,3.6,1.6,5.5,3.5,1.67,2.2,3.67,3.64,6.0,3.4,1.67,5.5,3.6,1.62,-1
929,2658,2010/2011,24,2011-01-22 00:00:00,24,3,1,2,2.5,3.25,2.88,2.5,3.3,2.5,2.6,3.4,2.6,2.2,3.67,3.64,2.5,3.2,2.8,2.5,3.4,3.0,-1
930,2659,2010/2011,25,2011-02-01 00:00:00,1,5,3,1,1.33,5.0,9.5,1.3,4.8,8.5,1.33,5.0,9.0,2.2,3.67,3.64,1.33,5.0,8.5,1.33,5.5,10.0,1
931,2660,2010/2011,25,2011-02-01 00:00:00,2,6,2,1,1.4,4.5,8.5,1.45,3.9,6.5,1.44,4.33,7.0,2.2,3.67,3.64,1.5,4.0,7.0,1.44,4.4,8.5,1
